Season,Sector,Category,Crop,QueryType,QueryText,KccAns,StateName,DistrictName,BlockName,CreatedOn,
NA,AGRICULTURE,Others,Others,Weather,asking about Tirupur today weather Report,Recommended for Tirupur today weather Report : very Light Rain fall (0.1 â 2.4 mm),TAMILNADU,TIRUPUR,Vellakoil,2017-12-05T12:15:27.81,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Crop Insurance,Asking about groundnut crop insurance detail,Recommended to contact near agriculture department .,TAMILNADU,TIRUPUR,Vellakoil,2017-12-05T12:15:36.46,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Crop Insurance,Asking about groundnut crop insurance detail,Recommended to contact near agriculture department .,TAMILNADU,TIRUPUR,Vellakoil,2017-12-05T12:16:07.02,
RABI,HORTICULTURE,Flowers,Jasmine,Plant Protection,Asking about Krishi Vigyan Kendra phone number,"Recommended for phone number:04254-284223,04254-294325",TAMILNADU,TIRUPUR,Avanashi,2017-12-05T12:28:13.103,
JAYAD,AGRICULTURE,Others,Others,Weather,asking about weather detail for Tirupur dist,Recommended today have light rain,TAMILNADU,TIRUPUR,Madathukulam,2017-12-05T12:31:04.503,
RABI,ANIMAL HUSBANDRY,Animal,Others,"Animal Production (Piggery, Goatery, Sheep Farming etc.)",Asking about Veterinary University Training and Research Centre phone number,Recommended for phone number:0422-2669965,TAMILNADU,TIRUPUR,Dharapuram,2017-12-05T14:32:20.773,
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Integrated Farming,Asking about Veterinary University Training contact,"Recommended for contact to Veterinary University Training and Research Centre No. 63, Kalapatti Pirivu, Saravanampatty, Coimbatore â 641 035 phone :0422-2669965",TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-05T14:38:28.86,
RABI,AGRICULTURE,Others,Others,Market Information,asking about market price of cocoon,recommended for market price of cocoon is rs.381-545/kg,TAMILNADU,TIRUPUR,Dharapuram,2017-12-05T15:04:40.347,
RABI,HORTICULTURE,Vegetables,Mushroom,Cultural Practices,Asking about Mushroom training information,"Recommended for contact to Mushroom research center , Coimbatore phone:04226611366",TAMILNADU,TIRUPUR,Dharapuram,2017-12-05T15:34:53.25,
RABI,HORTICULTURE,Vegetables,Mushroom,Training and Exposure Visits,Asking about mushroom training,Recommended for contact to TNAU mushroom training Centre ph 0422-6611336,TAMILNADU,TIRUPUR,Dharapuram,2017-12-05T15:44:51.883,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Asking about market rate for blackgram,recommended market rate for black gram rs. 4200/q,TAMILNADU,TIRUPUR,Pongalur,2017-12-05T16:19:04.473,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Asking about market rate for blackgram,recommended market rate for black gram rs. 4200/q,TAMILNADU,TIRUPUR,Pongalur,2017-12-05T16:20:04.2,
RABI,AGRICULTURE,Others,Others,Government Schemes,Asking about agricultural application,Recommended for agricultural application at kisan suvidha,TAMILNADU,TIRUPUR,Dharapuram,2017-12-05T16:22:18.593,
RABI,AGRICULTURE,Others,Others,Training and Exposure Visits,asking about contact number of Department of Agrl.Entomology,recommended number for Agrl.Entomology department is 0422-6611214,TAMILNADU,TIRUPUR,Madathukulam,2017-12-05T16:24:56.093,
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,asking about Bengal gram market price,recommended for the price : Rs 6500-7000 /quintal,TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-05T16:38:58.487,
RABI,AGRICULTURE,Others,Others,Cultural Practices,Asking about Weather forecasting for Thiruppur district,"Recommended for Today and tomorrow having cloudy weather and Possibility of light to medium Rainfall chances (Temperature will be 29 degree Celsius (Â°C), Precipitation Chances (11% ) , Humidity level will be (59%)Wind speed of 5 km / hr.(For further information Call toll free number India Meteorological Department 18001801717",TAMILNADU,TIRUPUR,Tirrpur,2017-12-05T16:53:11.163,
RABI,HORTICULTURE,Condiments and Spices,Turmeric,Market Information,Asking about Turmeric market rate,"Recommended for Turmeric market rate erode finger Rs 5321-8389/quintal , bulb Rs 5109-7614/quintal",TAMILNADU,TIRUPUR,Kangyam,2017-12-05T16:59:13.88,
RABI,AGRICULTURE,Others,Others,Market Information,Asking about copra market information,Recommended for Vellakkoil market price Rs.8500-10450 /Quintal (05.12.17),TAMILNADU,TIRUPUR,Vellakoil,2017-12-05T17:10:28.01,
RABI,HORTICULTURE,Fruits,Banana,Market Information,asking about copra market rate,Recommended for copra market rate Rs 10800-12500/quintal,TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-05T18:11:01.42,
RABI,HORTICULTURE,Vegetables,Brinjal,Plant Protection,Asking about sowing season for onion,Recommended for onion sowing season at April â May and October â November,TAMILNADU,TIRUPUR,Madathukulam,2017-12-05T18:16:16.72,
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Nutrient Management,Asking about sesame seed rate,Recommended for sesame seed rate 2 kg / ac,TAMILNADU,TIRUPUR,Kangyam,2017-12-05T18:51:34.737,
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Seeds,Asking about sesame seed rate,Recommended for sesame seed rate 2 kg / ac,TAMILNADU,TIRUPUR,Kangyam,2017-12-05T18:52:46.05,
RABI,AGRICULTURE,Others,Others,Market Information,Asking about copra market information,"Recommended for Vellakkoil market price Rs,8500-10450/Quintal (05.12.17)",TAMILNADU,TIRUPUR,Dharapuram,2017-12-05T19:31:29.807,
RABI,AGRICULTURE,Others,Others,Weather,asking about tirupur weather report,recommended for today have a light rain day,TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-05T21:36:14.58,
RABI,AGRICULTURE,Others,Others,Weather,asking about Dharapuram weather report,recommended for today have cloudy weather,TAMILNADU,TIRUPUR,Kundadam,2017-12-06T06:23:59.047,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,asking about paddy top dressing fertilizers,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg / ac,TAMILNADU,TIRUPUR,Vellakoil,2017-12-06T07:00:54.87,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Plant Protection,asking about cowpea aphids management,recommended for spray imidachloprid -0.5 ml/ lit of water,TAMILNADU,TIRUPUR,Vellakoil,2017-12-06T07:59:31.307,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather detail I Tirupur,recommended for have light rain in Tirupur,TAMILNADU,TIRUPUR,Palladam,2017-12-06T09:44:01.19,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather detail I Tirupur,recommended for have light rain in Tirupur,TAMILNADU,TIRUPUR,Palladam,2017-12-06T09:46:00.673,
RABI,ANIMAL HUSBANDRY,Animal,Goat,Animal Nutrition,Asking about goat farming information,"Recommended for contact to Veterinary University Training and Research Centre,Veterinary Hospital Campus, Kamarajar Salai, Tiruppur - 648 604. contact no. 0421-2248524",TAMILNADU,TIRUPUR,Palladam,2017-12-06T09:47:55.55,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruppur district rainfall information,Recommended for having light rain today,TAMILNADU,TIRUPUR,Dharapuram,2017-12-06T10:02:06.55,
RABI,AGRICULTURE,Others,Others,Weather,asking about tirupur weather report,recommended for today have cloudy weather,TAMILNADU,TIRUPUR,Avanashi,2017-12-06T10:43:51.497,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Weather report for Tirupur,Recommended for today have light rainfall.,TAMILNADU,TIRUPUR,Dharapuram,2017-12-06T11:11:10.467,
RABI,AGRICULTURE,Others,Others,Weather,asking about Tirupur today weather Report,Recommended for Tirupur today weather Report : Light Rain fall (2.5 â 7.5 mm),TAMILNADU,TIRUPUR,Palladam,2017-12-06T11:28:14.86,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,Asking about Market rate for Ground nut,Recommended for Rs 6436 /quintal.,TAMILNADU,TIRUPUR,Mulanor,2017-12-06T12:31:34.77,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,Asking about Groundnut market rate,Recommended for Rs.4560-4670/ Quintal,TAMILNADU,TIRUPUR,Mulanor,2017-12-06T12:35:23.507,
RABI,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Plant Protection,asking about pod borer management in Redgram,Recommended for spray Indoxacarb 1 ml / litre of water,TAMILNADU,TIRUPUR,Avanashi,2017-12-06T12:43:50.137,
NA,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),Plant Protection,asking about rust in sorghum,Recommended for spray mancozeb 2gm / lit,TAMILNADU,TIRUPUR,Dharapuram,2017-12-06T12:55:00.49,
RABI,HORTICULTURE,Vegetables,Onion,Seeds and Planting Material,asking about Bellary onion sowing season,Recommended for Bellary onion sowing season : May - June,TAMILNADU,TIRUPUR,Palladam,2017-12-06T12:56:04.71,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather report for Tirupur district,Recommended for weather report for Tirupur district Partly Cloudy and no rain fall,TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-06T14:38:59.447,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Asking about groundnut basal fertilizer management,Recommended for FYM 5 tonnes + urea 11 kg + super phosphate 125 kg + potash 24 kg + gypsum 75 kg /acre,TAMILNADU,TIRUPUR,Tirrpur,2017-12-06T15:03:49.187,
NA,HORTICULTURE,Vegetables,Drum Stick,Plant Protection,Asking about hairy caterpillar in drum stick,Recommended for spray chlorpyriphos 2 ml/lit of water,TAMILNADU,TIRUPUR,Tirrpur,2017-12-06T15:46:19.473,
RABI,AGRICULTURE,Millets,FingerMillet (Ragi/Mandika),Varieties,Asking about suitable varieties for ragi (Marghazipattam ),"Recommended for CO 9, CO 13, CO (Ra) 14 , TRY 1",TAMILNADU,TIRUPUR,Pongalur,2017-12-06T16:03:02.117,
RABI,AGRICULTURE,Millets,FingerMillet (Ragi/Mandika),Cultural Practices,Asking about intercropping in ragi field,Recommended for Finger millet based inter cropping system with pigeon pea at 4:1 ratio is recommended for rainfed situation to obtain high grain yield,TAMILNADU,TIRUPUR,Pongalur,2017-12-06T16:07:24.45,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,asking about Paddy stemborer management,recommended for spray CartapHydrochloride 2 g/lit of water,TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-06T16:34:13.58,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Asking about foliar spray for blackgram,recommended for spray DAP 2kg/ac/200 lit of water,TAMILNADU,TIRUPUR,Avanashi,2017-12-06T16:40:53.78,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather report for tirupur district,Recommended for weather report tirupur district have light rain,TAMILNADU,TIRUPUR,Palladam,2017-12-06T16:46:07.157,
RABI,AGRICULTURE,Others,Others,Market Information,Asking about cocoon market rate,Recommended for cocoon market rate is Coimbatore Rs:527/kg,TAMILNADU,TIRUPUR,Dharapuram,2017-12-06T18:45:42.87,
RABI,HORTICULTURE,Plantation Crops,Coconut,Nutrient Management,Asking about fertilizer management for coconut,Recommended for apply farm yard manure 25 kg+ neem cake 2.5 kg + urea 650 g + super phosphate 1 kg + potash 1 kg /tree,TAMILNADU,TIRUPUR,Dharapuram,2017-12-06T19:19:13.28,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Asked about white fly management in coconut,Recommended for spray Dimethoate 2ml / litter of water,TAMILNADU,TIRUPUR,Madathukulam,2017-12-06T19:21:07.887,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Varieties,asking about suitable groundnut season and variety,"Recommended for the season is Chithiraipattam April-May TMV 7, CO 3, COGn 4, VRI 2, VRI 3,TMVGn 13",TAMILNADU,TIRUPUR,Dharapuram,2017-12-07T07:09:13.023,
RABI,HORTICULTURE,Vegetables,Onion,Nutrient Management,Asking about bulbrot in small onion,recommended to soil drenching copper oxychloride 2.5gm/lit of water,TAMILNADU,TIRUPUR,Kangyam,2017-12-07T07:46:26.86,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Tirupur today weather Report,Recommended for Tirupur Today No Rain Fall (0.0 mm),TAMILNADU,TIRUPUR,Palladam,2017-12-07T08:24:06.27,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for Tirupur district,Recommended for today having cloudy weather and there is chances of light rainfall.,TAMILNADU,TIRUPUR,Palladam,2017-12-07T08:24:49.143,
RABI,AGRICULTURE,Others,Others,Plant Protection,asking about Early blight in tomato,Recommended for Spray Mancozeb 2 g/lit,TAMILNADU,TIRUPUR,Dharapuram,2017-12-07T08:52:31.213,
RABI,HORTICULTURE,Vegetables,Tomato,Agriculture Mechanization,Asking about leaf blight management in tomato,Recommended for Carbendazim 2 gram /1 litre of water,TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-07T09:40:01.023,
RABI,AGRICULTURE,Others,Others,Weather,asking about Tirupur today weather Report,Recommended for Tirupur Today No Rain Fall (0.0 mm),TAMILNADU,TIRUPUR,Pongalur,2017-12-07T09:51:07.78,
RABI,HORTICULTURE,Vegetables,Tomato,Plant Protection,asking about leaf curl in tomato,Recommended for spray dimethoate 2ml / lit,TAMILNADU,TIRUPUR,Pongalur,2017-12-07T09:52:32.75,
RABI,AGRICULTURE,Others,Others,Weather,Asking about caterpillar in lablab,recommended for spray fipronil 1.5ml + teepol 0.5ml + neemoil 3ml/lit of water,TAMILNADU,TIRUPUR,Kundadam,2017-12-07T10:27:08.69,
RABI,AGRICULTURE,Others,Others,Government Schemes,Asking about Assistant Director of Agriculture phone number,Recommended for phone number:9942143811,TAMILNADU,TIRUPUR,Vellakoil,2017-12-07T11:37:36.07,
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Asking about top dressing fertilizer management in sugarcane,Recommended for apply urea 80 kg + potash 30 kg /acre .,TAMILNADU,TIRUPUR,Vellakoil,2017-12-07T12:06:42.29,
RABI,HORTICULTURE,Flowers,Jasmine,Plant Protection,Asking about bud worm in jasmine,Recommended for spray neem oil 5ml + teepol 1ml/lit of water,TAMILNADU,TIRUPUR,Avanashi,2017-12-07T12:10:14.153,
RABI,AGRICULTURE,Others,Others,Weather,asking about Tirupur today weather Report,Recommended for Tirupur Today No Rain Fall (0.0 mm),TAMILNADU,TIRUPUR,Mulanor,2017-12-07T12:35:25.567,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruppur district rainfall information,Recommended for having light rain today,TAMILNADU,TIRUPUR,Tirrpur,2017-12-07T13:13:57.2,
RABI,HORTICULTURE,Vegetables,Pumpkin,Nutrient Management,Asking about pumpkin top dressing fertilizer management,Recommended for apply NPK 6:12:12 mixture 100 gram / pit,TAMILNADU,TIRUPUR,Madathukulam,2017-12-07T13:50:27.337,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for uthukuli,Recommended for today having cloudy weather and there is chances of light rainfall.,TAMILNADU,TIRUPUR,Palladam,2017-12-07T16:03:31.373,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about leaf blast in paddy,recommended for spray carbendazim 2gm+teepol 1ml/lit of water,TAMILNADU,TIRUPUR,Avanashi,2017-12-07T16:19:06.46,
RABI,AGRICULTURE,Others,Others,Training and Exposure Visits,wed site for agricultural,Recommended for wed site for agricultural at http://www.agritech.tnau.ac.in/,TAMILNADU,TIRUPUR,Pongalur,2017-12-07T16:42:14.197,
RABI,HORTICULTURE,Vegetables,Onion,Nutrient Management,Asking about top fertilizer management for onion,Recommended for apply urea 27 kg /ac on 30th day after sowing,TAMILNADU,TIRUPUR,Pongalur,2017-12-07T17:03:50.673,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for Tirupur district,Recommended for today having cloudy weather and there is chances of light rainfall.,TAMILNADU,TIRUPUR,Kundadam,2017-12-07T17:10:24.507,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather detail for Tirupur dist,Recommended today have no rain,TAMILNADU,TIRUPUR,Avanashi,2017-12-07T17:20:43.19,
RABI,HORTICULTURE,Vegetables,Tomato,Nutrient Management,Asking about top fertilizer management for tomato,"Recommended for apply urea 43 kg + potash 33 kg/ac on 30th , 45th and 60th day after planting",TAMILNADU,TIRUPUR,Pongalur,2017-12-07T17:24:13.8,
RABI,HORTICULTURE,Vegetables,Tomato,Cultural Practices,Asked about sowing season of tomato,Recommended for Planting is done during May - June and November â December,TAMILNADU,TIRUPUR,Madathukulam,2017-12-07T18:10:23.73,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Asked about Tirupur today weather Report,Recommended for Tirupur today weather Report : very Light Rain fall (0.1 â 2.4 mm),TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-07T19:33:26.47,
RABI,AGRICULTURE,Others,Others,Weather,asking about udumalaipet weather report,recommended for today have a light rain day,TAMILNADU,TIRUPUR,Udumalaipettai,2017-12-07T20:51:41.957,
RABI,HORTICULTURE,Vegetables,Onion,Cultural Practices,Asking about Small onion sowing season,Recommended for Small onion sowing season April â May and October â November,TAMILNADU,TIRUPUR,Mulanor,2017-12-07T21:11:11.82,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail for Tirupur dist,Recommended today have light rain,TAMILNADU,TIRUPUR,Mulanor,2017-12-07T21:15:10.387,
RABI,HORTICULTURE,Plantation Crops,Coconut,Fertilizer Use and Availability,asking about coconut top dressing fertilizers,recommended for apply FYM- 25 kg + micronutrient mixture - 500 gm/ tree,TAMILNADU,TIRUPUR,Avanashi,2017-12-08T07:30:12.993,
RABI,HORTICULTURE,Fruits,Banana,Plant Protection,Asking about Banana fusarium wilt,Recommended for drenching with Carbendazim 2 g/ litre of water.,TAMILNADU,TIRUPUR,Avanashi,2017-12-08T10:58:56.003,
RABI,HORTICULTURE,Plantation Crops,Coconut,Nutrient Management,asking about Nitrogen (N) Deficiency in coconut,recommended root feeding of 1% urea (1 g/litre of water) 200 ml twice a year.,TAMILNADU,TIRUPUR,Madathukulam,2017-12-08T10:59:25.487,
RABI,AGRICULTURE,Others,Others,Weather,asking about tirupur weather report,recommended for today have a light rain day,TAMILNADU,TIRUPUR,Kundadam,2017-12-08T11:37:30.723,
